"fileid","order","species","common_name","study_site","captivity","sex","age","measure","data_location","countbinary","repeat_group","groupid","matrix_edgelist","edgelist_time_meaning","note","full_citation","number_individuals","number_interactions","interactions_per_individual","proportion_unknown","dci","ttri","ds_steepness","modified_landaus_h"
"Wittemeyer_2007","Proboscidea","Loxodonta_africana","African elephant","Kenya","Natural","F","Adult","Agonisitic Interactions","Tb1","Count","No","Loxodonta_africana0","Matrix","","","Wittemyer, G. & Getz, W. 2007 Hierarchical dominance structure and social organization in African elephants, Loxodonta africana. Anim Behav 73:671-681.",20,103,5.15,0.626315789473684,0.941747572815534,0.875,0.161215538847118,0.244233834586466
"Wittig_2003","Primates","Pan_troglodytes","Chimpanzee","Ivory Coast","Natural","MF","Adult","M:Pant-Grunt; F:Greetings","Fig1","Count","No","Pan_troglodytes3","Matrix","","Shizuka included this greeting matrix as ""aggression"" data","Wittig, R. M. & Boesch, C. 2003 Food competition and linear dominance hierarchy among female chimpanzees of the Tai National Park. Int. J. Primatol. 24, 847-867.",15,2231,148.733333333333,0.161904761904762,0.993724787090991,0.985401459854014,0.70711038961039,0.797933214285714
"Yasukawa_1983a","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb1a","Count","No","Junco_hyemalis1","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,547,91.1666666666667,0,0.864716636197441,1,0.811967325985897,1
"Yasukawa_1983b","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb1b","Count","No","Junco_hyemalis2","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,541,90.1666666666667,0,0.829944547134935,1,0.815536084101468,1
"Yasukawa_1983c","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb2a","Count","No","Junco_hyemalis3","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,813,135.5,0,0.7539975399754,1,0.708897055436298,1
"Yasukawa_1983d","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb2b","Count","No","Junco_hyemalis4","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,659,109.833333333333,0,0.705614567526555,1,0.661063119223584,1
"Yasukawa_1983e","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb5a","Count","No","Junco_hyemalis5","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,140,23.3333333333333,0,0.942857142857143,1,0.972228891556623,1
"Yasukawa_1983f","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb5b","Count","No","Junco_hyemalis6","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,218,36.3333333333333,0,0.880733944954128,0.8,0.884347826086957,0.885714285714286
"Yasukawa_1983g","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb6a","Count","No","Junco_hyemalis7","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,265,44.1666666666667,0,0.79622641509434,0.6,0.799552862759227,0.771428571428571
"Yasukawa_1983h","Passeriformes","Junco_hyemalis","Junco sparrow","USA","Captive","M","Adult","Encounters Won","Tb6b","Count","No","Junco_hyemalis8","Matrix","","","Yasukawa, K. & Bick, E. I. 1983 Dominance hierarchies in dark-eyed juncos (Junco hyemalis): a test of a game-theory model. Anim. Behav. 31, 439-448.",6,116,19.3333333333333,0,0.948275862068966,1,0.980745341614907,1
"Zine_2000","Artiodactyla","Ovis_canadensis","Bighorn sheep","USA","Captive","MF","Mixed","Dominant/Approach/Submissive","Tb1","Count","No","Ovis_canadensis2","Matrix","","","Zine, M. J. & Krausman, P. R. 2000 Behavior of captive mountain sheep in a mojave desert environment. Southwest Nat. 45, 184-195.",12,381,31.75,0.0909090909090909,0.874015748031496,0.918918918918919,0.756944444444444,0.863622377622378
